,start_date,end_date,response_type,progress,duration_in_seconds,finished,recorded_date,recipient_Last_Name,recipient_first_Name,recipient_email,external_data_reference,location_Latitude,location_Longitude,distribution_Channel,author_gender,author_orient,author_friendly,author_audience,author_sensitive,author_ethnicity,author_assertive,author_attractive,author_education,men_are,women_are,would_you_reply,further_comments,participant_gender,participant_gender_other,participant_ethnicity,participant_ethnicity_other,participant_age,participant_orientation,participant_orientation_other,participant_grew_up,participant_residence
198,1/28/17 8:56,1/28/17 8:58,IP Address,100,133,True,1/28/17 8:58,XXXXX,XXXXX,XXXXX,XXXXX,40.69630432,-73.62069702,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,XXXXX,Of average education,XXXXX,XXXXX,Somewhat likely,All of my ratings here are mere conjectures. I have no idea who wrote this but I suspect it's not authentic and just fabricated by a researcher.,male,XXXXX,White,XXXXX,38.0,heterosexual,XXXXX,"East Norwich, NY",Oyster Bay
199,1/25/17 13:35,1/25/17 13:35,IP Address,14,12,False,2/1/17 13:35,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
200,1/25/17 13:53,1/25/17 13:56,IP Address,64,221,False,2/1/17 13:56,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,male,heterosexual,Friendly,woman,Insensitive,White,Somewhat assertive,XXXXX,Of average education,XXXXX,XXXXX,"No, very unlikely",XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
201,1/25/17 18:14,1/25/17 18:17,IP Address,64,168,False,2/1/17 18:17,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,female,heterosexual,Very friendly,man,Somewhat sensitive,White,Somewhat assertive,XXXXX,Very educated,XXXXX,XXXXX,"Yes, very likely",XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
202,1/26/17 3:30,1/26/17 3:34,IP Address,64,254,False,2/2/17 3:35,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,male,homosexual,Very friendly,woman,Very insensitive,White,Very assertive,XXXXX,Somewhat educated,XXXXX,XXXXX,"No, very unlikely",It is unclear if this author wants to go out with friends that is a female or a male.,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
203,1/26/17 6:38,1/26/17 6:40,IP Address,64,118,False,2/2/17 6:40,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,male,heterosexual,Very unfriendly,man,Somewhat sensitive,White,Assertive,XXXXX,Somewhat educated,XXXXX,XXXXX,"No, very unlikely",XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
204,1/26/17 16:29,1/26/17 16:29,IP Address,14,9,False,2/2/17 16:29,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
205,1/26/17 16:33,1/26/17 16:34,IP Address,14,20,False,2/2/17 16:35,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
206,1/27/17 23:15,1/27/17 23:16,IP Address,14,61,False,2/3/17 23:16,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,anonymous,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX,XXXXX
0,2017-02-12 15:30:28,2017-02-12 15:31:44,IP Address,100,75,True,2017-02-12 15:31:45,XXXXX,XXXXX,XXXXX,XXXXX,35.683807373,-78.6635971069,anonymous,male,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,dominate,weak,Unlikely,XXXXX,male,XXXXX,White,XXXXX,32.0,heterosexual,XXXXX,raleigh,raleigh
1,2017-02-12 15:30:36,2017-02-12 15:32:33,IP Address,100,117,True,2017-02-12 15:32:35,XXXXX,XXXXX,XXXXX,XXXXX,34.6130065918,-82.9492034912,anonymous,male,homosexual,Friendly,man,Sensitive,Black / African American,Somewhat timid,Unattractive,Somewhat uneducated,more likely to write ad of this nature,less likely to advertise for a friend,"No, very unlikely",no,female,XXXXX,White,XXXXX,40.0,heterosexual,XXXXX,"Seneca, SC", SenecA
2,2017-02-12 15:31:22,2017-02-12 15:32:35,IP Address,100,72,True,2017-02-12 15:32:36,XXXXX,XXXXX,XXXXX,XXXXX,39.2548980713,-84.2390975952,anonymous,male,heterosexual,Friendly,man,Very sensitive,White,Somewhat assertive,Unattractive,Of average education,men,women,Somewhat likely,XXXXX,female,XXXXX,White,XXXXX,50.0,bisexual,XXXXX,"Austin, Texas","Cincinnati, Ohio"
3,2017-02-12 15:30:24,2017-02-12 15:32:53,IP Address,100,149,True,2017-02-12 15:32:54,XXXXX,XXXXX,XXXXX,XXXXX,33.745803833,-117.826202393,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,More assertive and less sensitive.,More sensitive and less assertive.,Unlikely,XXXXX,male,XXXXX,Asian,XXXXX,27.0,heterosexual,XXXXX,"Pasadena, CA","Santa Ana, CA"
4,2017-02-12 15:31:19,2017-02-12 15:33:02,IP Address,100,102,True,2017-02-12 15:33:03,XXXXX,XXXXX,XXXXX,XXXXX,39.8854064941,-85.9738006592,anonymous,female,heterosexual,Friendly,woman,Sensitive,White,Somewhat timid,Somewhat attractive,Somewhat educated,Assertive,Timid,Unlikely,No idea what you mean by Men are.... Women are.... there was no context for those questions,male,XXXXX,White,XXXXX,31.0,heterosexual,XXXXX,"Indianapolis, IN",Indianapolis
5,2017-02-12 15:30:25,2017-02-12 15:33:08,IP Address,100,163,True,2017-02-12 15:33:09,XXXXX,XXXXX,XXXXX,XXXXX,47.8059997559,-122.373703003,anonymous,female,heterosexual,Very friendly,woman,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,male,female,"No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,57.0,heterosexual,XXXXX,"seattle, wa",seattle
6,2017-02-12 15:30:27,2017-02-12 15:33:29,IP Address,100,181,True,2017-02-12 15:33:29,XXXXX,XXXXX,XXXXX,XXXXX,34.054397583,-118.244003296,anonymous,female,heterosexual,Very friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Somewhat educated,neat,Interesting,Unlikely,XXXXX,male,XXXXX,Asian,XXXXX,34.0,heterosexual,XXXXX,"Missouri city, Texas",Missouri city
7,2017-02-12 15:32:41,2017-02-12 15:33:46,IP Address,100,64,True,2017-02-12 15:33:47,XXXXX,XXXXX,XXXXX,XXXXX,33.5363006592,-117.043899536,anonymous,male,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,normal,normal,"No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,22.0,bisexual,XXXXX,"Temecula, Cailfornia","Temecula, California"
8,2017-02-12 15:32:20,2017-02-12 15:34:31,IP Address,100,131,True,2017-02-12 15:34:33,XXXXX,XXXXX,XXXXX,XXXXX,30.271194458,-89.7705001831,anonymous,male,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Attractive,Somewhat educated,"rugged, open, and sneaky","sweet, loving, and passive aggressive ",Somewhat likely,XXXXX,female,XXXXX,White,XXXXX,32.0,heterosexual,XXXXX,"Metairie, La","Pearl River, La"
9,2017-02-12 15:33:57,2017-02-12 15:34:57,IP Address,100,59,True,2017-02-12 15:34:58,XXXXX,XXXXX,XXXXX,XXXXX,33.7584075928,-118.316299438,anonymous,male,heterosexual,Friendly,woman,Insensitive,Hispanic / Latino,Somewhat assertive,Unattractive,Of average education,XXXXX,XXXXX,"No, very unlikely",XXXXX,male,XXXXX,White,XXXXX,XXXXX,heterosexual,XXXXX,Torrance CA,RPV
10,2017-02-12 15:31:24,2017-02-12 15:35:10,IP Address,100,225,True,2017-02-12 15:35:11,XXXXX,XXXXX,XXXXX,XXXXX,46.6154022217,-96.09349823,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,generally more aggressive in life,generally looking for social contact,Unlikely,XXXXX,"other, please specify",Nonbinary,White,XXXXX,20.0,bisexual,XXXXX,"Hendrum, Minnesota",Moorhead
11,2017-02-12 15:34:57,2017-02-12 15:35:52,IP Address,100,54,True,2017-02-12 15:35:53,XXXXX,XXXXX,XXXXX,XXXXX,36.0753936768,-79.0997009277,anonymous,male,heterosexual,Somewhat friendly,woman,Sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,from mars,from venus,"Yes, very likely",XXXXX,male,XXXXX,White,XXXXX,31.0,heterosexual,XXXXX,"Boston, MA","Durham, NC"
12,2017-02-12 15:34:22,2017-02-12 15:36:18,IP Address,100,116,True,2017-02-12 15:36:19,XXXXX,XXXXX,XXXXX,XXXXX,42.1286010742,-87.9236984253,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,aggressive,submissive,Unlikely,XXXXX,female,XXXXX,White,XXXXX,33.0,homosexual,XXXXX,"Chicago, IL","Chicago, IL"
13,2017-02-12 15:35:02,2017-02-12 15:36:33,IP Address,100,90,True,2017-02-12 15:36:33,XXXXX,XXXXX,XXXXX,XXXXX,33.6051025391,-117.643997192,anonymous,female,heterosexual,Somewhat unfriendly,woman,Somewhat sensitive,White,Assertive,Unattractive,Of average education,Easy to get along with,Catty and dimb,Somewhat likely,XXXXX,female,XXXXX,White,XXXXX,33.0,heterosexual,XXXXX,"Big bear lake,ca","Big bear lake,ca"
14,2017-02-12 15:35:52,2017-02-12 15:39:06,IP Address,100,193,True,2017-02-12 15:39:07,XXXXX,XXXXX,XXXXX,XXXXX,39.717300415,-74.9692993164,anonymous,male,heterosexual,Friendly,woman,Somewhat sensitive,White,Somewhat timid,Somewhat attractive,Of average education,more likely to turn to the Internet for friendship/relationships.,less likely to reply to an ad looking for friendship.,Unlikely,XXXXX,male,XXXXX,White,XXXXX,27.0,bisexual,XXXXX,"Sicklerville, NJ","Sicklerville, NJ"
15,2017-02-12 15:38:33,2017-02-12 15:39:52,IP Address,100,78,True,2017-02-12 15:39:53,XXXXX,XXXXX,XXXXX,XXXXX,41.1163024902,-74.0459976196,anonymous,female,heterosexual,Very friendly,woman,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,XXXXX,XXXXX,Unlikely,XXXXX,female,XXXXX,White,XXXXX,34.0,heterosexual,XXXXX,"Spring Valley, NY",Suffern
16,2017-02-12 15:37:34,2017-02-12 15:40:48,IP Address,100,193,True,2017-02-12 15:40:49,XXXXX,XXXXX,XXXXX,XXXXX,43.4604034424,-85.9302978516,anonymous,male,heterosexual,Very friendly,man,Insensitive,Hispanic / Latino,Very assertive,Unattractive,Of average education,wanted,wanted,"No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,58.0,heterosexual,XXXXX,Flushing Michigan,Farwell Michigan
17,2017-02-12 15:39:12,2017-02-12 15:41:09,IP Address,100,116,True,2017-02-12 15:41:09,XXXXX,XXXXX,XXXXX,XXXXX,39.9671020508,-83.7694015503,anonymous,female,heterosexual,Friendly,man,Sensitive,White,Very assertive,Attractive,Somewhat educated,passive,more assertive,Unlikely,XXXXX,female,XXXXX,White,XXXXX,27.0,heterosexual,XXXXX,"Cleveland, Ohio",Cincinnati Ohio
18,2017-02-12 15:38:03,2017-02-12 15:43:02,IP Address,100,299,True,2017-02-12 15:43:03,XXXXX,XXXXX,XXXXX,XXXXX,33.6237945557,-112.003997803,anonymous,male,heterosexual,Very friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,"more assertive in going after what they want, take more chances, get right to the point, direct","less assertive in going after what they want, take less chances, tend to say a lot more than what probably needs to be said in order to get a point across","No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,60.0,heterosexual,XXXXX,"White Bear Lake, MN","Glendale, AZ"
19,2017-02-12 15:44:01,2017-02-12 15:45:29,IP Address,100,87,True,2017-02-12 15:45:29,XXXXX,XXXXX,XXXXX,XXXXX,42.6885986328,-85.6175003052,anonymous,male,heterosexual,Friendly,man,Sensitive,White,Assertive,Attractive,Somewhat educated,neat,neat too,"No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,39.0,heterosexual,XXXXX,grand rapids mi,grand rapids mi
20,2017-02-12 15:41:46,2017-02-12 15:46:05,IP Address,100,259,True,2017-02-12 15:46:05,XXXXX,XXXXX,XXXXX,XXXXX,27.8385925293,-82.7165985107,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,less likely to advertise in internet for friends to go out with,more likely to use internet to find friends,"No, very unlikely",I enjoyed your HIT,female,XXXXX,White,XXXXX,66.0,heterosexual,XXXXX,"Buffalo, NY",Clearwater
21,2017-02-12 15:45:11,2017-02-12 15:46:16,IP Address,100,64,True,2017-02-12 15:46:17,XXXXX,XXXXX,XXXXX,XXXXX,37.2519989014,-79.9772033691,anonymous,male,heterosexual,Somewhat friendly,woman,Somewhat sensitive,White,Somewhat timid,Somewhat attractive,Somewhat educated,I don't know what to answer here.,I don't know what to answer here.,Unlikely,XXXXX,male,XXXXX,White,XXXXX,26.0,heterosexual,XXXXX,"Roanoke, VA","Roanoke, VA"
22,2017-02-12 15:43:45,2017-02-12 15:47:25,IP Address,100,219,True,2017-02-12 15:47:26,XXXXX,XXXXX,XXXXX,XXXXX,40.084197998,-82.9377975464,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Attractive,Of average education,likely to respond to this ad because men think with there penis and not there brain.  This type of stuff is not very safe.,"probably not going to respond to this ad since it seems more geared towards men, although i cant be sure this is just my gut instinct here.",Unlikely,"the two open ended questions are very confusing, i wasn't sure what i was supposed to be answering because you didn't give me any information on how to answer it.",male,XXXXX,White,XXXXX,27.0,heterosexual,XXXXX,columbus ohio,columbus
23,2017-02-12 15:46:26,2017-02-12 15:48:53,IP Address,100,146,True,2017-02-12 15:48:54,XXXXX,XXXXX,XXXXX,XXXXX,36.0173034668,-95.9356994629,anonymous,female,heterosexual,Very friendly,woman,Insensitive,White,Very assertive,Somewhat attractive,Of average education,"Dumb, pointless, illiterate, sex addicts","Beautiful, wonderful, amazing, friends","No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,29.0,bisexual,XXXXX,"Webbers Falls, OK",Tulsa
24,2017-02-12 15:46:51,2017-02-12 15:49:11,IP Address,100,140,True,2017-02-12 15:49:13,XXXXX,XXXXX,XXXXX,XXXXX,33.2906036377,-87.0943984985,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,Asian,Somewhat assertive,Somewhat attractive,Somewhat educated,"bold, risk-takers, loud.","friendly, kind, welcoming.",Likely,XXXXX,female,XXXXX,White,XXXXX,44.0,heterosexual,XXXXX,"Birmingham, Alabama","Birmingham, Alabama"
25,2017-02-12 15:48:31,2017-02-12 15:50:47,IP Address,100,136,True,2017-02-12 15:50:48,XXXXX,XXXXX,XXXXX,XXXXX,36.1188964844,-115.123298645,anonymous,female,heterosexual,Friendly,man,Sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,less likely to post for dates online.,More likely to post for dates online. ,Unlikely,XXXXX,male,XXXXX,White,XXXXX,35.0,heterosexual,XXXXX,"Fernley, NV","Las Vegas, NV"
26,2017-02-12 15:47:00,2017-02-12 15:54:48,IP Address,100,468,True,2017-02-12 15:54:49,XXXXX,XXXXX,XXXXX,XXXXX,40.7481994629,-73.9067993164,anonymous,female,homosexual,Somewhat friendly,woman,Somewhat sensitive,White,Somewhat timid,Unattractive,Of average education,likely to be attracted to this advertisement.,not very likely to be attracted by this advertisement but I suspect it is aimed at them. ,"No, very unlikely",Lots of guesswork required here!,male,XXXXX,White,XXXXX,57.0,heterosexual,XXXXX,"Fort Lee, New Jersey","New York City, New York"
27,2017-02-12 16:06:25,2017-02-12 16:09:46,IP Address,100,200,True,2017-02-12 16:09:47,XXXXX,XXXXX,XXXXX,XXXXX,37.7794036865,-122.416999817,anonymous,male,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,Somewhat attractive,Somewhat educated,Men,Women,"No, very unlikely",Last two questions are foolish or at the very least a waste of time without any sort of instruction or context ,female,XXXXX,White,XXXXX,49.0,bisexual,XXXXX,"San Anselmo, California","Novato, California"
28,2017-02-12 16:11:21,2017-02-12 16:17:31,IP Address,100,370,True,2017-02-12 16:17:32,XXXXX,XXXXX,XXXXX,XXXXX,38.4828948975,-121.639801025,anonymous,female,heterosexual,Friendly,man,Sensitive,White,Assertive,Somewhat attractive,Of average education,humans with a set of XY sex chromosomes. They are more susceptible to abdominal fat and require a higher protein intake (on average). ,"also humans, however their chromosomes are XX. Or homogametic sex. They're usually smaller in skeletal frame. And prefer to grow out their hair from their cranium. ","No, very unlikely","Thanks for the study, haven't had one like this so far. ",male,XXXXX,Hispanic / Latino,XXXXX,32.0,heterosexual,XXXXX,"Salinas, California",Sacramento
29,2017-02-12 16:20:37,2017-02-12 16:22:48,IP Address,100,130,True,2017-02-12 16:22:48,XXXXX,XXXXX,XXXXX,XXXXX,33.8110046387,-84.2869033813,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,more matter-of-fact and direct,better writers,Unlikely,XXXXX,female,XXXXX,White,XXXXX,38.0,homosexual,XXXXX,"Jackson, MS","Atlanta, GA"
30,2017-02-12 16:26:07,2017-02-12 16:29:48,IP Address,100,220,True,2017-02-12 16:29:49,XXXXX,XXXXX,XXXXX,XXXXX,32.095703125,-81.2530975342,anonymous,female,heterosexual,Friendly,man,Insensitive,White,Assertive,Attractive,Very educated,people,fun people,Unlikely,nope.,male,XXXXX,White,XXXXX,43.0,heterosexual,XXXXX,"columbus, georgia",savannah
31,2017-02-12 16:39:54,2017-02-12 16:42:06,IP Address,100,132,True,2017-02-12 16:42:07,XXXXX,XXXXX,XXXXX,XXXXX,32.8592071533,-97.0819015503,anonymous,male,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Unattractive,Somewhat educated,aggressive but dull,sharp but laid back ,Unlikely,none,male,XXXXX,White,XXXXX,47.0,homosexual,XXXXX,"New York, NY ","Dallas, TX"
32,2017-02-12 16:48:49,2017-02-12 16:49:38,IP Address,100,49,True,2017-02-12 16:49:39,XXXXX,XXXXX,XXXXX,XXXXX,30.3549041748,-91.0767974854,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Assertive,Somewhat attractive,Of average education,Awesome,Awesome,Somewhat likely,no,male,XXXXX,White,XXXXX,27.0,heterosexual,XXXXX,"Baton Rouge, LA",Baton Rouge
33,2017-02-12 16:50:09,2017-02-12 16:53:06,IP Address,100,176,True,2017-02-12 16:53:07,XXXXX,XXXXX,XXXXX,XXXXX,34.8914031982,-85.1206970215,anonymous,male,heterosexual,Very friendly,woman,Sensitive,White,Assertive,Somewhat attractive,Somewhat educated,"adventurous, masculine, fun loving","social, empathetic, kind","No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,31.0,heterosexual,XXXXX,"CHATTANOOGA, TN",RINGGOLD GA
34,2017-02-12 16:54:29,2017-02-12 17:01:14,IP Address,100,405,True,2017-02-12 17:01:15,XXXXX,XXXXX,XXXXX,XXXXX,38.1345977783,-84.4957962036,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,Attractive,Of average education,eager to meet a women,cautious and want to get to know someone before they meet them,Somewhat likely,XXXXX,male,XXXXX,Black / African-American,XXXXX,50.0,heterosexual,XXXXX,"lexington,ky",lexington
35,2017-02-12 17:08:25,2017-02-12 17:12:22,IP Address,100,236,True,2017-02-12 17:12:23,XXXXX,XXXXX,XXXXX,XXXXX,44.9373931885,-93.2219009399,anonymous,female,heterosexual,Friendly,man,Insensitive,White,Assertive,Somewhat attractive,Somewhat educated,masculine,feminine,Somewhat likely,XXXXX,male,XXXXX,Black / African-American,XXXXX,25.0,heterosexual,XXXXX,"St. Paul, MN",St. Paul
36,2017-02-12 17:10:22,2017-02-12 17:13:16,IP Address,100,174,True,2017-02-12 17:13:17,XXXXX,XXXXX,XXXXX,XXXXX,40.9140014648,-73.3207015991,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Assertive,Attractive,Of average education,Less likely to use social media this way to try and meet someone,more inclined to make friends through social media and less likely to have reservations about giving their email address.,Unlikely,nothing thanks,female,XXXXX,White,XXXXX,55.0,heterosexual,XXXXX,East Northport NY,East Northport
37,2017-02-12 17:15:36,2017-02-12 17:17:33,IP Address,100,117,True,2017-02-12 17:17:34,XXXXX,XXXXX,XXXXX,XXXXX,33.8901062012,-84.1429977417,anonymous,female,heterosexual,Friendly,woman,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,men,women,Unlikely,XXXXX,male,XXXXX,Asian,XXXXX,27.0,heterosexual,XXXXX,"atlanta, ga",atlanta
38,2017-02-12 17:24:33,2017-02-12 17:27:06,IP Address,100,153,True,2017-02-12 17:27:07,XXXXX,XXXXX,XXXXX,XXXXX,41.7194061279,-70.4803009033,anonymous,male,homosexual,Very friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,nice,nice,"No, very unlikely",no,male,XXXXX,White,XXXXX,27.0,heterosexual,XXXXX,Boston MA,Plymouth MA
39,2017-02-12 17:33:49,2017-02-12 17:36:26,IP Address,100,156,True,2017-02-12 17:36:27,XXXXX,XXXXX,XXXXX,XXXXX,34.2205047607,-77.8702011108,anonymous,male,heterosexual,Somewhat friendly,woman,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,human,human,"No, very unlikely",XXXXX,female,XXXXX,White,XXXXX,24.0,heterosexual,XXXXX,Massachusetts,North Carolina
40,2017-02-12 17:34:49,2017-02-12 17:36:38,IP Address,100,109,True,2017-02-12 17:36:39,XXXXX,XXXXX,XXXXX,XXXXX,37.3347930908,-121.77809906,anonymous,male,heterosexual,Somewhat friendly,woman,Somewhat sensitive,White,Somewhat assertive,Unattractive,Of average education,more open to posting stuff like this online.,less likely to respond to an ad such as this.,"No, very unlikely",XXXXX,male,XXXXX,"other, please specify",pacific islander,33.0,heterosexual,XXXXX,"san jose, california","san jose, california"
41,2017-02-12 17:40:16,2017-02-12 17:44:05,IP Address,100,228,True,2017-02-12 17:44:06,XXXXX,XXXXX,XXXXX,XXXXX,44.1735992432,-91.074798584,anonymous,male,heterosexual,Friendly,woman,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,"Men are more likely to make a post like this, for a variety of reasons.",Women are less likely to post a request for people to hang out with in general.,Unlikely,no,female,XXXXX,White,XXXXX,48.0,heterosexual,XXXXX,"Fond du Lac, WI","Green Bay, WI"
42,2017-02-12 17:45:19,2017-02-12 17:48:52,IP Address,100,213,True,2017-02-12 17:48:53,XXXXX,XXXXX,XXXXX,XXXXX,32.2476043701,-110.949996948,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Of average education,more forward.,more friendly and easier to talk to.,Somewhat likely,XXXXX,female,XXXXX,Black / African-American,XXXXX,21.0,heterosexual,XXXXX,"killeen, texas","tempe, arizona"
43,2017-02-12 17:47:08,2017-02-12 17:54:32,IP Address,100,444,True,2017-02-12 17:54:33,XXXXX,XXXXX,XXXXX,XXXXX,45.507598877,-122.43069458,anonymous,male,heterosexual,Friendly,woman,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Somewhat educated,more outgoing as far as social media looking for some stranger to hang out with ,less likely to place such an ad on social media to hang out with a stranger I would think they would feel less safe meeting up with strangers ,Unlikely,"Regardless of my above comments about men being more likely to place an ad on social media to meet up with strangers, although I would not, for safety reasons as a women, I am sure there are many girls who may. ",female,XXXXX,White,XXXXX,55.0,heterosexual,XXXXX,"La Crescenta, CA","Gresham, OR "
44,2017-02-12 18:29:14,2017-02-12 18:31:50,IP Address,100,155,True,2017-02-12 18:31:51,XXXXX,XXXXX,XXXXX,XXXXX,37.3439941406,-79.2063980103,anonymous,male,heterosexual,Somewhat friendly,woman,Somewhat sensitive,White,Somewhat timid,Somewhat attractive,Of average education,I am not sure how to respond here?,I am not sure how to respond here?,Somewhat likely,no,female,XXXXX,White,XXXXX,36.0,heterosexual,XXXXX,"Shipman, VA","RInggold, VA"
45,2017-02-12 18:35:01,2017-02-12 18:35:59,IP Address,100,58,True,2017-02-12 18:36:00,XXXXX,XXXXX,XXXXX,XXXXX,27.9474945068,-81.9204025269,anonymous,male,heterosexual,Somewhat friendly,man,Somewhat sensitive,White,Somewhat assertive,Unattractive,Of average education,human,human,Unlikely,fun task,male,XXXXX,White,XXXXX,34.0,heterosexual,XXXXX,erie pa,lakeland 
46,2017-02-12 18:44:17,2017-02-12 18:46:45,IP Address,100,147,True,2017-02-12 18:46:46,XXXXX,XXXXX,XXXXX,XXXXX,41.1143951416,-112.059196472,anonymous,male,heterosexual,Very friendly,woman,Somewhat sensitive,White,Very assertive,Somewhat attractive,Of average education,"likely welcome, but will be more than likely hang out friends",likely sought for relationships and friendship,Unlikely,XXXXX,male,XXXXX,White,XXXXX,42.0,heterosexual,XXXXX,"Salt Lake City, Utah",North Salt Lake
47,2017-02-12 18:44:50,2017-02-12 18:47:25,IP Address,100,154,True,2017-02-12 18:47:26,XXXXX,XXXXX,XXXXX,XXXXX,28.8300933838,-81.3618011475,anonymous,male,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Somewhat educated,More willing to write this type of advertisement,Unlikely to respond to this type of advertisement,"No, very unlikely",XXXXX,male,XXXXX,White,XXXXX,41.0,heterosexual,XXXXX,"Syracuse, NY","Sanford, FL"
48,2017-02-12 18:49:21,2017-02-12 18:51:52,IP Address,100,151,True,2017-02-12 18:51:53,XXXXX,XXXXX,XXXXX,XXXXX,44.8096008301,-85.5707015991,anonymous,female,heterosexual,Friendly,man,Somewhat sensitive,White,Somewhat assertive,Somewhat attractive,Somewhat educated,XXXXX,XXXXX,"No, very unlikely",XXXXX,male,XXXXX,White,XXXXX,46.0,heterosexual,XXXXX,"Frankfort, Michigan",Frankfort
49,2017-02-12 18:52:25,2017-02-12 18:53:41,IP Address,100,75,True,2017-02-12 18:53:42,XXXXX,XXXXX,XXXXX,XXXXX,41.2599029541,-73.2076034546,anonymous,female,heterosexual,Very friendly,woman,Somewhat sensitive,White,Assertive,Attractive,Somewhat educated,great,great,Unlikely,XXXXX,female,XXXXX,Hispanic / Latino,XXXXX,25.0,heterosexual,XXXXX,stamford ct,trumbull
